category,percentage,sna,cumulative_percentage
restaurant,34.48275862068966,國家圖書館,34.482758620689665
cafe,8.045977011494253,國家圖書館,42.52873563218392
parking,5.172413793103448,國家圖書館,47.70114942528736
bank,4.885057471264368,國家圖書館,52.58620689655174
drinking_water,4.741379310344827,國家圖書館,57.327586206896555
restaurant,48.31130690161527,建國農安街口,48.311306901615275
bicycle_rental,6.31424375917768,建國農安街口,54.62555066079295
bank,5.873715124816446,建國農安街口,60.4992657856094
parking,4.992657856093979,建國農安街口,65.49192364170338
cafe,4.845814977973569,建國農安街口,70.33773861967697
restaurant,38.25503355704698,國興中華路口,38.25503355704698
parking,6.208053691275168,國興中華路口,44.46308724832215
bicycle_rental,6.0402684563758395,國興中華路口,50.50335570469798
bench,5.87248322147651,國興中華路口,56.375838926174495
shelter,4.026845637583892,國興中華路口,60.40268456375838
restaurant,28.418803418803417,臺北健康護理大學(教研大樓),28.418803418803417
parking,7.264957264957266,臺北健康護理大學(教研大樓),35.68376068376068
bench,5.982905982905983,臺北健康護理大學(教研大樓),41.666666666666664
cafe,4.487179487179487,臺北健康護理大學(教研大樓),46.15384615384615
bicycle_rental,3.8461538461538463,臺北健康護理大學(教研大樓),50.0
restaurant,32.63315828957239,捷運臺電大樓站(1號出口),32.63315828957239
cafe,10.877719429857464,捷運臺電大樓站(1號出口),43.51087771942986
bicycle_rental,5.55138784696174,捷運臺電大樓站(1號出口),49.062265566391595
drinking_water,5.476369092273068,捷運臺電大樓站(1號出口),54.53863465866466
bench,4.651162790697675,捷運臺電大樓站(1號出口),59.18979744936234
restaurant,44.14303329223181,圓山線形公園,44.14303329223181
place_of_worship,6.658446362515413,圓山線形公園,50.801479654747226
cafe,6.411837237977805,圓山線形公園,57.21331689272503
bicycle_rental,6.165228113440198,圓山線形公園,63.37854500616523
bank,4.68557336621455,圓山線形公園,68.06411837237978
restaurant,42.99287410926366,忠孝東路六段278巷口,42.99287410926365
bicycle_rental,9.97624703087886,忠孝東路六段278巷口,52.96912114014252
parking,7.363420427553444,忠孝東路六段278巷口,60.332541567695955
place_of_worship,3.800475059382423,忠孝東路六段278巷口,64.13301662707838
bank,3.32541567695962,忠孝東路六段278巷口,67.45843230403801
restaurant,50.32299741602068,市民敦化路口,50.32299741602068
cafe,9.431524547803617,市民敦化路口,59.75452196382429
bank,6.718346253229974,市民敦化路口,66.47286821705427
bicycle_rental,3.488372093023256,市民敦化路口,69.96124031007753
parking,2.9069767441860463,市民敦化路口,72.86821705426357
restaurant,39.696699375557536,臺北市政府,39.69669937555753
drinking_water,6.868867082961641,臺北市政府,46.565566458519164
cafe,6.512042818911685,臺北市政府,53.077609277430845
bank,6.333630686886709,臺北市政府,59.41123996431755
parking_entrance,4.9955396966993755,臺北市政府,64.40677966101693
restaurant,46.73469387755102,玉成公園(成福路178巷口),46.73469387755102
bicycle_rental,6.530612244897959,玉成公園(成福路178巷口),53.265306122448976
place_of_worship,5.510204081632653,玉成公園(成福路178巷口),58.77551020408163
parking,5.3061224489795915,玉成公園(成福路178巷口),64.08163265306122
bank,3.6734693877551026,玉成公園(成福路178巷口),67.75510204081633
restaurant,34.16334661354581,復興南路二段340巷口,34.16334661354581
bicycle_rental,9.661354581673306,復興南路二段340巷口,43.82470119521911
cafe,6.374501992031872,復興南路二段340巷口,50.19920318725099
parking,4.581673306772909,復興南路二段340巷口,54.780876494023886
drinking_water,3.7848605577689245,復興南路二段340巷口,58.56573705179281
restaurant,43.73795761078998,環河南雙園街口,43.73795761078998
bench,6.551059730250482,環河南雙園街口,50.289017341040456
parking,5.394990366088632,環河南雙園街口,55.68400770712909
bicycle_rental,5.202312138728324,環河南雙園街口,60.886319845857415
place_of_worship,3.0828516377649327,環河南雙園街口,63.96917148362235
restaurant,42.36790606653621,喬治工商,42.36790606653621
bank,7.8277886497064575,喬治工商,50.19569471624267
cafe,7.045009784735812,喬治工商,57.24070450097848
bicycle_rental,5.283757338551859,喬治工商,62.52446183953033
parking,4.403131115459883,喬治工商,66.92759295499022
restaurant,47.809667673716014,捷運民權西路站(3號出口),47.80966767371601
cafe,8.534743202416918,捷運民權西路站(3號出口),56.34441087613292
place_of_worship,5.438066465256798,捷運民權西路站(3號出口),61.78247734138972
bank,5.0604229607250755,捷運民權西路站(3號出口),66.8429003021148
bicycle_rental,4.305135951661631,捷運民權西路站(3號出口),71.14803625377641
restaurant,37.78990450204638,八德立體停車場,37.78990450204639
bicycle_rental,6.412005457025921,八德立體停車場,44.20190995907231
place_of_worship,6.002728512960437,八德立體停車場,50.20463847203275
cafe,5.457025920873124,八德立體停車場,55.66166439290588
bank,4.774897680763983,八德立體停車場,60.436562073669855
restaurant,39.25233644859813,捷運南港站(2號出口),39.252336448598136
cafe,7.242990654205607,捷運南港站(2號出口),46.49532710280374
bicycle_rental,6.5420560747663545,捷運南港站(2號出口),53.0373831775701
parking,6.5420560747663545,捷運南港站(2號出口),59.57943925233645
bank,4.906542056074766,捷運南港站(2號出口),64.48598130841123
restaurant,45.539280958721704,仁愛路四段48巷口,45.53928095872169
parking_space,10.119840213049267,仁愛路四段48巷口,55.659121171770956
cafe,7.789613848202396,仁愛路四段48巷口,63.448735019973356
bank,6.458055925432757,仁愛路四段48巷口,69.9067909454061
bicycle_rental,3.462050599201065,仁愛路四段48巷口,73.36884154460718
restaurant,36.7112810707457,捷運內湖站(2號出口),36.711281070745684
place_of_worship,5.162523900573614,捷運內湖站(2號出口),41.8738049713193
fast_food,4.588910133843212,捷運內湖站(2號出口),46.46271510516251
pharmacy,4.588910133843212,捷運內湖站(2號出口),51.05162523900573
bicycle_rental,4.2065009560229445,捷運內湖站(2號出口),55.258126195028666
restaurant,45.2914798206278,松基公園,45.29147982062779
cafe,9.940209267563528,松基公園,55.23168908819132
bank,9.267563527653214,松基公園,64.49925261584453
bicycle_rental,3.662182361733931,松基公園,68.16143497757845
waste_basket,3.2137518684603883,松基公園,71.37518684603884
restaurant,44.620253164556964,仁愛國中,44.620253164556964
parking_space,9.620253164556962,仁愛國中,54.24050632911393
cafe,7.721518987341772,仁愛國中,61.9620253164557
bank,7.341772151898734,仁愛國中,69.30379746835443
bicycle_rental,3.5443037974683547,仁愛國中,72.84810126582279
restaurant,45.723684210526315,第二果菜批發市場,45.72368421052633
bicycle_rental,6.4144736842105265,第二果菜批發市場,52.13815789473686
bank,5.427631578947369,第二果菜批發市場,57.56578947368423
parking,4.769736842105264,第二果菜批發市場,62.3355263157895
drinking_water,4.605263157894736,第二果菜批發市場,66.94078947368423
restaurant,48.19341126461211,中原公園,48.193411264612095
cafe,9.298618490967057,中原公園,57.49202975557915
bank,6.429330499468651,中原公園,63.9213602550478
place_of_worship,3.6663124335812967,中原公園,67.5876726886291
parking,3.5600425079702442,中原公園,71.14771519659932
restaurant,48.97510980966325,八德路三段74巷口,48.97510980966326
cafe,8.199121522693996,八德路三段74巷口,57.17423133235726
bank,7.247437774524158,八德路三段74巷口,64.42166910688142
bicycle_rental,3.6603221083455346,八德路三段74巷口,68.08199121522695
parking,3.074670571010249,八德路三段74巷口,71.15666178623721
restaurant,34.54404945904173,臺大二號館,34.54404945904173
cafe,9.659969088098919,臺大二號館,44.20401854714065
bicycle_rental,8.268933539412673,臺大二號館,52.47295208655331
parking,4.714064914992272,臺大二號館,57.18701700154559
drinking_water,4.095826893353941,臺大二號館,61.28284389489953
restaurant,45.3525641025641,鵬程公園,45.3525641025641
bicycle_rental,6.570512820512821,鵬程公園,51.92307692307692
cafe,6.570512820512821,鵬程公園,58.49358974358974
bank,5.6089743589743595,鵬程公園,64.1025641025641
parking,4.807692307692308,鵬程公園,68.91025641025641
restaurant,41.15796098174953,開封西寧路口,41.157960981749525
cafe,9.691629955947137,開封西寧路口,50.84959093769667
parking_space,5.726872246696035,開封西寧路口,56.576463184392686
bank,4.908747640025173,開封西寧路口,61.48521082441787
fast_food,3.4612964128382635,開封西寧路口,64.94650723725613
restaurant,49.38650306748466,內湖運動中心,49.386503067484675
bank,7.668711656441718,內湖運動中心,57.0552147239264
cafe,6.748466257668712,內湖運動中心,63.8036809815951
bicycle_rental,6.288343558282208,內湖運動中心,70.09202453987731
parking,3.52760736196319,內湖運動中心,73.6196319018405
restaurant,44.28274428274428,捷運新北投站,44.282744282744275
place_of_worship,6.029106029106029,捷運新北投站,50.31185031185031
parking,5.613305613305614,捷運新北投站,55.92515592515592
fast_food,4.98960498960499,捷運新北投站,60.91476091476091
cafe,4.98960498960499,捷運新北投站,65.90436590436589
restaurant,42.68292682926829,安湖三號公園,42.6829268292683
bicycle_rental,7.621951219512195,安湖三號公園,50.3048780487805
place_of_worship,4.573170731707317,安湖三號公園,54.87804878048781
parking,4.573170731707317,安湖三號公園,59.45121951219513
clinic,3.6585365853658534,安湖三號公園,63.109756097560975
restaurant,39.13934426229508,福祥公園,39.13934426229509
cafe,6.762295081967213,福祥公園,45.9016393442623
bank,6.25,福祥公園,52.1516393442623
bicycle_rental,4.713114754098361,福祥公園,56.864754098360656
place_of_worship,4.508196721311475,福祥公園,61.37295081967215
restaurant,37.666666666666664,松德站,37.66666666666666
drinking_water,9.166666666666666,松德站,46.833333333333314
place_of_worship,6.666666666666667,松德站,53.49999999999998
shelter,5.0,松德站,58.49999999999997
bicycle_rental,4.833333333333333,松德站,63.33333333333331
restaurant,48.29059829059829,瑞湖陽光街口,48.29059829059828
bank,8.11965811965812,瑞湖陽光街口,56.4102564102564
bicycle_rental,7.051282051282051,瑞湖陽光街口,63.461538461538446
cafe,5.555555555555555,瑞湖陽光街口,69.01709401709401
parking,4.273504273504273,瑞湖陽光街口,73.29059829059827
restaurant,45.0920245398773,承德民生西路口,45.0920245398773
cafe,10.797546012269938,承德民生西路口,55.88957055214724
bank,5.153374233128835,承德民生西路口,61.04294478527608
fast_food,4.478527607361963,承德民生西路口,65.52147239263805
place_of_worship,4.233128834355828,承德民生西路口,69.75460122699387
restaurant,32.61904761904762,力行橋(南港),32.61904761904762
parking,6.904761904761905,力行橋(南港),39.523809523809526
parking_entrance,6.428571428571428,力行橋(南港),45.952380952380956
bicycle_rental,6.190476190476191,力行橋(南港),52.142857142857146
drinking_water,5.238095238095238,力行橋(南港),57.38095238095239
restaurant,37.98925556408289,捷運小南門站(2號出口),37.98925556408289
cafe,7.981580966999233,捷運小南門站(2號出口),45.97083653108212
bank,4.297774366845741,捷運小南門站(2號出口),50.26861089792787
drinking_water,3.837298541826554,捷運小南門站(2號出口),54.10590943975442
bicycle_rental,3.683806600153492,捷運小南門站(2號出口),57.789716039907916
restaurant,43.44262295081967,德安公園(四維路66巷),43.44262295081967
parking_space,10.382513661202186,德安公園(四維路66巷),53.82513661202185
cafe,7.240437158469945,德安公園(四維路66巷),61.065573770491795
bank,6.62568306010929,德安公園(四維路66巷),67.69125683060109
bicycle_rental,3.6885245901639343,德安公園(四維路66巷),71.37978142076503
restaurant,47.024841132293474,長春吉林路口,47.02484113229347
cafe,8.54997111496245,長春吉林路口,55.57481224725591
bank,6.990179087232813,長春吉林路口,62.56499133448872
parking,3.928365106874639,長春吉林路口,66.49335644136336
bicycle_rental,3.40843443096476,長春吉林路口,69.90179087232814
restaurant,38.06752037252619,士林運動中心,38.0675203725262
parking,4.423748544819558,士林運動中心,42.49126891734576
cafe,4.307334109429569,士林運動中心,46.79860302677533
bicycle_rental,3.958090803259604,士林運動中心,50.75669383003494
drinking_water,3.841676367869616,士林運動中心,54.59837019790456
restaurant,40.7040704070407,景新公園,40.704070407040724
cafe,6.050605060506051,景新公園,46.754675467546775
bank,5.9405940594059405,景新公園,52.695269526952714
bicycle_rental,5.83058305830583,景新公園,58.52585258525854
drinking_water,4.51045104510451,景新公園,63.03630363036306
restaurant,45.15810276679842,捷運龍山寺站(3號出口),45.15810276679842
cafe,6.620553359683795,捷運龍山寺站(3號出口),51.77865612648221
bicycle_rental,4.051383399209486,捷運龍山寺站(3號出口),55.8300395256917
place_of_worship,3.9525691699604746,捷運龍山寺站(3號出口),59.782608695652186
parking,3.557312252964427,捷運龍山寺站(3號出口),63.339920948616616
restaurant,47.27838258164852,宏匯瑞光廣場(瑞光路),47.27838258164852
bank,7.4650077760497675,宏匯瑞光廣場(瑞光路),54.74339035769829
cafe,6.531881804043546,宏匯瑞光廣場(瑞光路),61.27527216174183
bicycle_rental,6.2208398133748055,宏匯瑞光廣場(瑞光路),67.49611197511663
parking_space,5.598755832037325,宏匯瑞光廣場(瑞光路),73.09486780715396
restaurant,34.44160272804774,仁愛杭州路口,34.44160272804774
cafe,9.462915601023019,仁愛杭州路口,43.90451832907077
parking,5.3708439897698215,仁愛杭州路口,49.27536231884059
drinking_water,5.029838022165388,仁愛杭州路口,54.30520034100598
bicycle_rental,4.774083546462063,仁愛杭州路口,59.07928388746805
restaurant,47.66214177978884,玉成公園運動中心,47.66214177978884
bicycle_rental,6.033182503770739,玉成公園運動中心,53.69532428355958
place_of_worship,5.429864253393665,玉成公園運動中心,59.125188536953246
bank,4.524886877828054,玉成公園運動中心,63.65007541478129
parking,4.072398190045249,玉成公園運動中心,67.72247360482655
restaurant,47.21649484536082,成德國中,47.21649484536083
bicycle_rental,8.65979381443299,成德國中,55.876288659793815
parking,6.391752577319587,成德國中,62.2680412371134
place_of_worship,4.742268041237113,成德國中,67.0103092783505
parcel_locker,3.2989690721649487,成德國中,70.30927835051547
restaurant,50.52461662631155,中山公民會館,50.52461662631155
cafe,8.47457627118644,中山公民會館,58.999192897497984
place_of_worship,5.569007263922518,中山公民會館,64.5682001614205
bicycle_rental,4.761904761904762,中山公民會館,69.33010492332527
bank,4.4390637610976595,中山公民會館,73.76916868442292
restaurant,35.75525812619503,明勝公園,35.75525812619502
place_of_worship,8.030592734225621,明勝公園,43.78585086042063
bicycle_rental,6.5009560229445515,明勝公園,50.28680688336517
shelter,6.118546845124283,明勝公園,56.40535372848946
drinking_water,5.736137667304015,明勝公園,62.14149139579348
restaurant,36.51226158038147,法務部,36.51226158038146
cafe,9.128065395095367,法務部,45.640326975476825
drinking_water,5.040871934604905,法務部,50.68119891008174
bank,4.836512261580381,法務部,55.51771117166211
parking,4.35967302452316,法務部,59.87738419618527
restaurant,37.15415019762846,劍潭海外青年活動中心,37.154150197628454
shelter,7.905138339920949,劍潭海外青年活動中心,45.0592885375494
place_of_worship,6.91699604743083,劍潭海外青年活動中心,51.97628458498023
toilets,5.7312252964426875,劍潭海外青年活動中心,57.707509881422915
drinking_water,5.533596837944664,劍潭海外青年活動中心,63.24110671936758
restaurant,29.44550669216061,自來水園區,29.44550669216061
cafe,9.464627151051626,自來水園區,38.910133843212236
bench,7.45697896749522,自來水園區,46.367112810707454
bicycle_rental,6.787762906309751,自來水園區,53.154875717017205
parking,5.736137667304015,自來水園區,58.89101338432122
restaurant,40.12400354295837,松智松壽路口,40.12400354295836
drinking_water,6.908768821966342,松智松壽路口,47.0327723649247
cafe,6.8201948627103635,松智松壽路口,53.85296722763508
bank,6.200177147918512,松智松壽路口,60.05314437555358
bicycle_rental,4.517271922054915,松智松壽路口,64.57041629760849
restaurant,33.55048859934853,臺北市立天文館,33.55048859934854
parking,6.351791530944626,臺北市立天文館,39.902280130293164
clinic,5.537459283387622,臺北市立天文館,45.43973941368079
toilets,5.048859934853421,臺北市立天文館,50.488599348534215
cafe,5.048859934853421,臺北市立天文館,55.537459283387626
restaurant,39.29286190793862,中華貴陽街口,39.29286190793862
cafe,9.13942628418946,中華貴陽街口,48.432288192128084
bank,4.66977985323549,中華貴陽街口,53.10206804536357
drinking_water,3.5356904603068715,中華貴陽街口,56.63775850567044
parking,3.135423615743829,中華貴陽街口,59.77318212141428
restaurant,37.83549783549783,杭州南路一段101巷口,37.83549783549785
cafe,10.043290043290042,杭州南路一段101巷口,47.87878787878789
drinking_water,4.761904761904762,杭州南路一段101巷口,52.640692640692656
bank,4.415584415584416,杭州南路一段101巷口,57.05627705627707
parking,4.242424242424243,杭州南路一段101巷口,61.29870129870131
restaurant,45.381062355658194,捷運松江南京站(4號出口),45.38106235565819
cafe,9.18013856812933,捷運松江南京站(4號出口),54.56120092378751
bank,6.17782909930716,捷運松江南京站(4號出口),60.73903002309468
parking,4.387990762124711,捷運松江南京站(4號出口),65.12702078521939
bicycle_rental,3.6374133949191685,捷運松江南京站(4號出口),68.76443418013855
restaurant,47.974163241338815,捷運行政大樓,47.9741632413388
cafe,8.984145625366999,捷運行政大樓,56.9583088667058
bank,5.049911920140928,捷運行政大樓,62.00822078684672
place_of_worship,3.6406341749853204,捷運行政大樓,65.64885496183204
fast_food,3.523194362889019,捷運行政大樓,69.17204932472106
restaurant,39.61038961038961,市府松壽路口,39.61038961038962
bank,6.98051948051948,市府松壽路口,46.5909090909091
cafe,6.574675324675325,市府松壽路口,53.16558441558442
drinking_water,6.493506493506493,市府松壽路口,59.65909090909092
bicycle_rental,4.220779220779221,市府松壽路口,63.87987012987014
restaurant,46.62243667068758,長春一江街口,46.62243667068758
cafe,8.082026537997587,長春一江街口,54.70446320868516
bank,7.35826296743064,長春一江街口,62.0627261761158
parking,3.9203860072376355,長春一江街口,65.98311218335344
bicycle_rental,3.4981905910735827,長春一江街口,69.48130277442702
restaurant,32.22748815165877,陳天來故居,32.22748815165877
cafe,9.24170616113744,陳天來故居,41.469194312796205
parking_space,5.568720379146919,陳天來故居,47.03791469194312
bank,5.213270142180095,陳天來故居,52.25118483412321
fast_food,4.028436018957346,陳天來故居,56.27962085308056
restaurant,34.146341463414636,捷運松山站(1號出口),34.146341463414636
bicycle_rental,8.188153310104529,捷運松山站(1號出口),42.33449477351917
place_of_worship,7.491289198606271,捷運松山站(1號出口),49.825783972125436
bank,5.574912891986063,捷運松山站(1號出口),55.400696864111495
parking,5.2264808362369335,捷運松山站(1號出口),60.627177700348426
restaurant,43.93004115226338,臺北市電影主題公園(峨嵋街),43.93004115226337
cafe,8.539094650205762,臺北市電影主題公園(峨嵋街),52.46913580246913
bank,4.423868312757202,臺北市電影主題公園(峨嵋街),56.89300411522633
parking,3.0864197530864197,臺北市電影主題公園(峨嵋街),59.97942386831275
fast_food,2.7777777777777777,臺北市電影主題公園(峨嵋街),62.757201646090536
restaurant,43.58974358974359,南京東路六段368巷,43.58974358974359
bicycle_rental,14.957264957264957,南京東路六段368巷,58.54700854700855
parking,9.82905982905983,南京東路六段368巷,68.37606837606837
toilets,7.264957264957266,南京東路六段368巷,75.64102564102564
drinking_water,3.418803418803419,南京東路六段368巷,79.05982905982906
restaurant,35.79387186629526,濟南紹興路口,35.79387186629527
cafe,8.70473537604457,濟南紹興路口,44.49860724233984
parking,5.222841225626741,濟南紹興路口,49.721448467966574
drinking_water,4.5264623955431755,濟南紹興路口,54.24791086350975
bicycle_rental,3.8997214484679668,濟南紹興路口,58.147632311977716
restaurant,47.286821705426355,承德路三段8巷口,47.28682170542635
cafe,8.182601205857019,承德路三段8巷口,55.46942291128336
place_of_worship,6.029285099052541,承德路三段8巷口,61.49870801033591
bicycle_rental,4.995693367786391,承德路三段8巷口,66.49440137812229
bank,4.478897502153316,承德路三段8巷口,70.97329888027562
restaurant,44.36974789915966,新生長安路口,44.36974789915967
cafe,9.635854341736696,新生長安路口,54.005602240896366
bank,5.266106442577031,新生長安路口,59.2717086834734
parking,3.9775910364145655,新生長安路口,63.249299719887965
bicycle_rental,3.4173669467787113,新生長安路口,66.66666666666669
restaurant,46.900584795321635,興安合江路口,46.900584795321635
cafe,9.707602339181287,興安合江路口,56.60818713450292
bank,8.187134502923977,興安合江路口,64.7953216374269
bicycle_rental,3.4502923976608186,興安合江路口,68.24561403508771
parking,2.7485380116959064,興安合江路口,70.99415204678363
restaurant,43.46153846153846,東湖國中,43.46153846153846
bicycle_rental,9.230769230769232,東湖國中,52.69230769230769
parking,5.0,東湖國中,57.6923076923077
bench,4.230769230769231,東湖國中,61.92307692307693
shelter,3.8461538461538463,東湖國中,65.76923076923077
restaurant,36.98924731182795,臺大思亮館東南側,36.98924731182795
cafe,9.82078853046595,臺大思亮館東南側,46.81003584229391
bicycle_rental,7.885304659498208,臺大思亮館東南側,54.695340501792124
parking,3.369175627240143,臺大思亮館東南側,58.06451612903226
drinking_water,3.369175627240143,臺大思亮館東南側,61.43369175627241
restaurant,46.714031971580816,華江八號公園,46.71403197158083
bicycle_rental,5.506216696269982,華江八號公園,52.22024866785081
place_of_worship,4.262877442273535,華江八號公園,56.483126110124346
parking,4.085257548845471,華江八號公園,60.568383658969815
cafe,3.5523978685612785,華江八號公園,64.12078152753111
restaurant,41.87853107344633,光華商場,41.87853107344631
cafe,10.310734463276836,光華商場,52.18926553672315
bank,5.861581920903955,光華商場,58.05084745762711
parking,4.307909604519774,光華商場,62.35875706214687
bicycle_rental,4.025423728813559,光華商場,66.38418079096043
restaurant,42.436974789915965,臺北遠企購物中心,42.43697478991596
cafe,8.487394957983193,臺北遠企購物中心,50.92436974789914
bank,6.5546218487394965,臺北遠企購物中心,57.47899159663864
bicycle_rental,5.378151260504202,臺北遠企購物中心,62.85714285714285
parking,4.285714285714286,臺北遠企購物中心,67.14285714285712
restaurant,33.56828193832599,徐州杭州路口,33.56828193832599
cafe,9.07488986784141,徐州杭州路口,42.6431718061674
parking,5.991189427312775,徐州杭州路口,48.63436123348018
drinking_water,4.933920704845815,徐州杭州路口,53.56828193832599
bicycle_rental,4.757709251101322,徐州杭州路口,58.32599118942732
restaurant,46.76304211187932,長春路137巷口,46.76304211187932
cafe,7.919547454431175,長春路137巷口,54.682589566310504
bank,6.976744186046512,長春路137巷口,61.65933375235701
parking,4.022627278441232,長春路137巷口,65.68196103079823
bicycle_rental,3.9597737272155875,長春路137巷口,69.64173475801383
restaurant,43.18181818181818,捷運葫洲站(1號出口),43.18181818181818
bicycle_rental,5.844155844155844,捷運葫洲站(1號出口),49.02597402597402
place_of_worship,5.194805194805195,捷運葫洲站(1號出口),54.22077922077923
bank,4.220779220779221,捷運葫洲站(1號出口),58.44155844155844
cafe,3.571428571428571,捷運葫洲站(1號出口),62.01298701298701
restaurant,21.180555555555554,興旺公園,21.180555555555554
parking_entrance,13.194444444444445,興旺公園,34.375
parking,8.854166666666668,興旺公園,43.22916666666667
shelter,5.381944444444445,興旺公園,48.611111111111114
place_of_worship,5.034722222222222,興旺公園,53.645833333333336
restaurant,49.32935916542474,健康社會住宅,49.32935916542476
cafe,7.898658718330849,健康社會住宅,57.22801788375561
bicycle_rental,5.961251862891207,健康社會住宅,63.18926974664683
bank,5.812220566318927,健康社會住宅,69.00149031296576
parking,4.321907600596125,健康社會住宅,73.32339791356188
restaurant,38.813559322033896,八德中坡路口,38.8135593220339
bicycle_rental,8.983050847457626,八德中坡路口,47.79661016949153
parking,5.084745762711865,八德中坡路口,52.8813559322034
place_of_worship,4.745762711864407,八德中坡路口,57.62711864406781
bank,4.745762711864407,八德中坡路口,62.37288135593222
restaurant,25.106382978723403,泰和里民活動中心,25.106382978723403
bench,12.76595744680851,泰和里民活動中心,37.87234042553192
place_of_worship,9.787234042553191,泰和里民活動中心,47.65957446808511
parking,7.234042553191489,泰和里民活動中心,54.8936170212766
shelter,6.808510638297872,泰和里民活動中心,61.702127659574465
restaurant,38.70162297128589,華齡街185巷口,38.70162297128589
bicycle_rental,4.868913857677903,華齡街185巷口,43.570536828963796
parking,4.7440699126092385,華齡街185巷口,48.31460674157304
drinking_water,3.9950062421972534,華齡街185巷口,52.30961298377029
toilets,3.620474406991261,華齡街185巷口,55.93008739076155
restaurant,42.391304347826086,景勤二號公園,42.3913043478261
cafe,7.5,景勤二號公園,49.8913043478261
bank,6.956521739130435,景勤二號公園,56.847826086956545
bicycle_rental,5.6521739130434785,景勤二號公園,62.50000000000002
parking,5.108695652173913,景勤二號公園,67.60869565217392
restaurant,46.679881070366704,松山新城,46.679881070366704
cafe,8.721506442021804,松山新城,55.40138751238851
bank,8.325074331020813,松山新城,63.72646184340932
drinking_water,4.360753221010902,松山新城,68.08721506442022
bicycle_rental,4.063429137760158,松山新城,72.15064420218037
restaurant,26.11464968152866,捷運唭哩岸站(2號出口),26.11464968152865
parking,9.235668789808917,捷運唭哩岸站(2號出口),35.35031847133757
bicycle_rental,7.006369426751593,捷運唭哩岸站(2號出口),42.356687898089156
drinking_water,6.369426751592357,捷運唭哩岸站(2號出口),48.72611464968151
bench,5.414012738853503,捷運唭哩岸站(2號出口),54.14012738853501
restaurant,44.23347398030943,復興南路一段126巷口,44.23347398030943
parking_space,10.68917018284107,復興南路一段126巷口,54.922644163150494
cafe,8.509142053445851,復興南路一段126巷口,63.43178621659634
bank,5.274261603375527,復興南路一段126巷口,68.70604781997187
bicycle_rental,3.6568213783403656,復興南路一段126巷口,72.36286919831224
restaurant,28.328611898016998,國立政治大學(萬壽路),28.328611898016998
parking,17.56373937677054,國立政治大學(萬壽路),45.892351274787536
drinking_water,8.78186968838527,國立政治大學(萬壽路),54.6742209631728
toilets,5.6657223796034,國立政治大學(萬壽路),60.339943342776216
bicycle_rental,3.9660056657223794,國立政治大學(萬壽路),64.30594900849859
restaurant,39.0194075587334,敦化基隆路口,39.01940755873339
bicycle_rental,7.763023493360572,敦化基隆路口,46.78243105209396
cafe,6.537282941777324,敦化基隆路口,53.31971399387129
parking,5.005107252298264,敦化基隆路口,58.32482124616954
bank,3.881511746680286,敦化基隆路口,62.20633299284983
restaurant,44.32276657060519,長春龍江路口,44.32276657060518
cafe,10.432276657060518,長春龍江路口,54.7550432276657
bank,8.876080691642652,長春龍江路口,63.63112391930835
bicycle_rental,3.342939481268011,長春龍江路口,66.97406340057636
waste_basket,2.881844380403458,長春龍江路口,69.85590778097982
restaurant,41.04718810601163,西本願寺廣場,41.04718810601164
cafe,9.243697478991598,西本願寺廣場,50.290885585003245
bank,4.589528118939883,西本願寺廣場,54.88041370394312
drinking_water,3.167420814479638,西本願寺廣場,58.04783451842276
fast_food,3.167420814479638,西本願寺廣場,61.21525533290241
restaurant,46.61538461538461,糖廍文化園區,46.61538461538461
bicycle_rental,5.538461538461538,糖廍文化園區,52.15384615384615
place_of_worship,4.153846153846154,糖廍文化園區,56.30769230769231
cafe,3.8461538461538463,糖廍文化園區,60.15384615384616
parking,3.6923076923076925,糖廍文化園區,63.84615384615384
restaurant,36.8270332187858,介壽公園,36.82703321878579
cafe,8.82016036655212,介壽公園,45.64719358533791
parking,4.581901489117984,介壽公園,50.229095074455884
drinking_water,4.238258877434135,介壽公園,54.46735395189003
bank,4.238258877434135,介壽公園,58.70561282932416
restaurant,48.30210772833723,中山北路二段59巷口,48.302107728337226
cafe,9.484777517564403,中山北路二段59巷口,57.78688524590163
bank,5.562060889929742,中山北路二段59巷口,63.34894613583136
place_of_worship,3.454332552693208,中山北路二段59巷口,66.80327868852459
fast_food,3.395784543325527,中山北路二段59巷口,70.19906323185012
restaurant,43.91353811149033,新生德惠街口,43.91353811149033
cafe,6.598407281001138,新生德惠街口,50.51194539249146
place_of_worship,5.233219567690557,新生德惠街口,55.745164960182024
bicycle_rental,5.1194539249146755,新生德惠街口,60.8646188850967
parking,4.778156996587031,新生德惠街口,65.64277588168373
restaurant,21.84873949579832,承德路七段304巷口,21.848739495798316
parking,11.76470588235294,承德路七段304巷口,33.613445378151255
bench,7.9831932773109235,承德路七段304巷口,41.59663865546218
bicycle_rental,7.563025210084033,承德路七段304巷口,49.159663865546214
shelter,5.042016806722689,承德路七段304巷口,54.20168067226891
restaurant,30.5531914893617,景興國中,30.5531914893617
bench,8.340425531914894,景興國中,38.8936170212766
place_of_worship,5.531914893617021,景興國中,44.42553191489362
parking_entrance,5.361702127659575,景興國中,49.787234042553195
shelter,5.191489361702128,景興國中,54.97872340425531
restaurant,34.036144578313255,中正運動中心,34.03614457831325
cafe,7.83132530120482,中正運動中心,41.86746987951807
parking,5.346385542168674,中正運動中心,47.213855421686745
