,借車站,還車站,路線次數,reverse,difference,lat_start,lng_start,lat_end,lng_end
6653,新生南路三段82號前,臺大博理館西側,12,1,11,25.01894,121.53361,25.01922,121.54195
6654,新生南路三段82號前,臺大圖資系館北側,25,2,23,25.01894,121.53361,25.01804,121.53928
6655,新生南路三段82號前,臺大女九舍西南側,10,0,10,25.01894,121.53361,25.01981,121.53903
6656,新生南路三段82號前,臺大小福樓東側,28,1,27,25.01894,121.53361,25.01846,121.5376
6657,新生南路三段82號前,臺大工綜館南側,48,1,47,25.01894,121.53361,25.01857,121.54059
6658,新生南路三段82號前,臺大新生教室南側,12,0,12,25.01894,121.53361,25.0196,121.53846
6659,新生南路三段82號前,臺大新體育館東南側,15,0,15,25.01894,121.53361,25.02112,121.53591
6660,新生南路三段82號前,臺大樂學館東側,13,2,11,25.01894,121.53361,25.01793,121.53585
6661,新生南路三段82號前,臺大男八舍東側,10,0,10,25.01894,121.53361,25.01729,121.54531
6662,新生南路三段82號前,臺大第一活動中心西南側,51,2,49,25.01894,121.53361,25.01761,121.53995
6663,新生南路三段82號前,臺大黑森林西側,11,0,11,25.01894,121.53361,25.01995,121.54347
6664,新生南路三段82號前,辛亥路一段30號前,2,19,17,25.01894,121.53361,25.01986,121.52982
6665,新生南路三段94巷口,捷運公館站(2號出口),5,48,43,25.01744,121.53334,25.01491,121.53438
6666,新生南路三段94巷口,捷運公館站(3號出口),8,119,111,25.01744,121.53334,25.01551,121.53374
6667,新生南路三段94巷口,捷運科技大樓站,1,37,36,25.01744,121.53334,25.02605,121.5436
6668,新生南路三段94巷口,捷運臺電大樓站(2號出口),2,16,14,25.01744,121.53334,25.02021,121.52942
6669,新生南路三段94巷口,捷運臺電大樓站(2號出口)_1,4,18,14,25.01744,121.53334,25.02055,121.52855
6670,新生南路三段94巷口,臺大卓越研究大樓,12,0,12,25.01744,121.53334,25.01466,121.52917
6671,新生南路三段94巷口,臺大工綜館南側,11,0,11,25.01744,121.53334,25.01857,121.54059
6672,新生南路三段94巷口,臺大水源舍區A棟,15,1,14,25.01744,121.53334,25.01493,121.53044
6673,新生南路三段94巷口,臺大第一活動中心西南側,16,0,16,25.01744,121.53334,25.01761,121.53995
6674,新生和平路口東北側,信義建國路口,8,27,19,25.02657,121.53515,25.0328,121.53746
6675,新生和平路口東北側,信義連雲街口,10,27,17,25.02657,121.53515,25.03377,121.53041
6676,新生和平路口東北側,和平公園東側,17,0,17,25.02657,121.53515,25.02351,121.54282
6677,新生和平路口東北側,和平東路二段18巷口,15,0,15,25.02657,121.53515,25.02268,121.53608
6678,新生和平路口東北側,和平臥龍街口,11,1,10,25.02657,121.53515,25.024462,121.54671
6679,新生和平路口東北側,國北教大實小東側門,29,0,29,25.02657,121.53515,25.02429,121.54124
6680,新生和平路口東北側,捷運公館站(2號出口),4,15,11,25.02657,121.53515,25.01491,121.53438
6681,新生和平路口東北側,捷運公館站(3號出口),7,18,11,25.02657,121.53515,25.01551,121.53374
6682,新生和平路口東北側,捷運古亭站(5號出口),1,25,24,25.02657,121.53515,25.02715,121.52293
6683,新生和平路口東北側,捷運大安森林公園站(2號出口),44,717,673,25.02657,121.53515,25.03332,121.53435
6684,新生和平路口東北側,捷運大安森林公園站(5號出口),9,65,56,25.02657,121.53515,25.03336,121.5364
6685,新生和平路口東北側,捷運忠孝新生站(2號出口),5,22,17,25.02657,121.53515,25.04235,121.53222
6686,新生和平路口東北側,捷運忠孝新生站(3號出口),1,12,11,25.02657,121.53515,25.04189,121.53376
6687,新生和平路口東北側,捷運忠孝新生站(5號出口),2,13,11,25.02657,121.53515,25.04113,121.53273
6688,新生和平路口東北側,捷運忠孝新生站(6號出口),4,14,10,25.02657,121.53515,25.04091,121.53295
6689,新生和平路口東北側,捷運東門站(5號出口),26,184,158,25.02657,121.53515,25.03363,121.52962
6690,新生和平路口東北側,捷運科技大樓站,9,55,46,25.02657,121.53515,25.02605,121.5436
6691,新生和平路口東北側,敦親公園,24,1,23,25.02657,121.53515,25.02347,121.54108
6692,新生和平路口東北側,新生南路一段119巷口,4,37,33,25.02657,121.53515,25.04003,121.53299
6693,新生和平路口東北側,臺北市立圖書館(總館),48,3,45,25.02657,121.53515,25.02895,121.5379
6694,新生德惠街口,捷運中山國小站(4號出口),5,257,252,25.06652,121.52762,25.06283,121.52697
6695,新生民族路口(西南側),捷運中山國小站(4號出口),5,112,107,25.06819,121.52767,25.06283,121.52697
6696,新生濱江街口(東南側),捷運圓山站(1號出口),1,49,48,25.07059,121.52812,25.07133,121.52024
6697,新生農安街口,捷運中山國小站(4號出口),7,321,314,25.06493,121.52778,25.06283,121.52697
6698,新生農安街口,新喜公園,10,0,10,25.06493,121.52778,25.06533,121.53177
6699,新生農安街口,新生民族路口(西南側),11,0,11,25.06493,121.52778,25.06819,121.52767
6700,新生錦州街口,捷運中山國小站(2號出口),1,59,58,25.05955,121.52744,25.06246,121.52705
6701,新生錦州街口,松江民生路口,15,1,14,25.05955,121.52744,25.05765,121.53299
6702,新生長安路口,吉林路407巷口,14,0,14,25.04861,121.52935,25.06595,121.53041
6703,新生長安路口,捷運中山站(2號出口),2,49,47,25.04861,121.52935,25.05228,121.52176
6704,新生長安路口,捷運善導寺站(3號出口)(忠孝東路側),3,30,27,25.04861,121.52935,25.04467,121.52357
6705,新生長安路口,捷運忠孝新生站(1號出口),2,16,14,25.04861,121.52935,25.04272,121.53207
6706,新生長春路口,捷運中山國小站(2號出口),2,39,37,25.05639,121.52752,25.06246,121.52705
6707,新生長春路口,捷運松江南京站(8號出口),1,21,20,25.05639,121.52752,25.05215,121.53276
6708,新生長春路口(東北側),捷運松江南京站(8號出口),4,45,41,25.05532,121.52769,25.05215,121.53276
6709,新生高架停車場(林森北路107巷口),松江公園,1,11,10,25.04983,121.52853,25.05025,121.53273
6710,新興公園,捷運民權西路站(3號出口),1,25,24,25.06157,121.52439,25.06129,121.52021
6711,新興公園,捷運雙連站(2號出口),3,24,21,25.06157,121.52439,25.05826,121.52063
6712,昌隆公園,捷運忠孝新生站(1號出口),1,11,10,25.04448,121.53946,25.04272,121.53207
6713,昌隆公園,捷運忠孝新生站(4號出口),2,114,112,25.04448,121.53946,25.04239,121.53324
6714,昌隆公園,龍江朱崙街口,1,12,11,25.04448,121.53946,25.05004,121.54043
6715,明勝公園,捷運劍潭站(2號出口),1,137,136,25.08009,121.51895,25.08388,121.52535
6716,明美公園,民權東路六段56巷口,1,22,21,25.06256,121.58607,25.06805,121.58488
6717,星雲街47號,捷運內湖站(1號出口),3,42,39,25.07864,121.59177,25.08373,121.59406
6718,星雲街47號,捷運文德站(2號出口),1,66,65,25.07864,121.59177,25.07842,121.58464
6719,春光公園,廣慈博愛園區(西側),46,0,46,25.0427,121.58112,25.03866,121.58082
6720,春光公園,捷運市政府站(3號出口),2,12,10,25.0427,121.58112,25.04084,121.56789
6721,春光公園,捷運後山埤站(1號出口),3,15,12,25.0427,121.58112,25.04437,121.58133
6722,春光公園,捷運松山站(3號出口),1,22,21,25.0427,121.58112,25.04962,121.57746
6723,春光公園,捷運松山站(4號出口),4,32,28,25.0427,121.58112,25.04987,121.57785
6724,春光公園,捷運永春站(2號出口),8,20,12,25.0427,121.58112,25.0405,121.57538
6725,春光公園,捷運象山站(3號出口),3,33,30,25.0427,121.58112,25.03295,121.5712
6726,春光公園,松山家商(林口街),24,4,20,25.0427,121.58112,25.03593,121.57906
6727,春光公園,松山車站,3,22,19,25.0427,121.58112,25.0489,121.57841
6728,春光公園,林口公園,18,3,15,25.0427,121.58112,25.03894,121.57915
6729,春光公園,玉成公園(成福路178巷口),10,0,10,25.0427,121.58112,25.04177,121.58735
6730,春光公園,百福公園,14,1,13,25.0427,121.58112,25.03884,121.58788
6731,春光公園,福德公園,96,1,95,25.0427,121.58112,25.03841,121.58355
6732,春光公園,福德國小,15,1,14,25.0427,121.58112,25.03846,121.58618
6733,景仁公園,捷運景美站(2號出口),1,29,28,24.99621,121.54043,24.99366,121.54124
6734,景仁公園,捷運萬隆站(1號出口),2,29,27,24.99621,121.54043,25.00115,121.53916
6735,景仁公園,景華街128巷口,10,0,10,24.99621,121.54043,24.99543,121.54725
6736,景仁公園_1,捷運景美站(2號出口),2,17,15,24.9966,121.5403,24.99366,121.54124
6737,景仁公園_1,捷運萬隆站(1號出口),2,322,320,24.9966,121.5403,25.00115,121.53916
6738,景仁公園_1,捷運萬隆站(2號出口),2,15,13,24.9966,121.5403,25.00144,121.53983
6739,景仁公園_1,捷運萬隆站(4號出口),2,47,45,24.9966,121.5403,25.0027,121.53861
6740,景仁公園_1,景美醫院,1,12,11,24.9966,121.5403,24.99136,121.54008
6741,景勤二號公園,捷運六張犁站,1,69,68,25.02698,121.55841,25.02397,121.55266
6742,景勤二號公園,捷運台北101/世貿站(3號出口),1,12,11,25.02698,121.55841,25.03275,121.56337
6743,景勤二號公園,臺北醫學大學,21,1,20,25.02698,121.55841,25.02668,121.56175
6744,景勤二號公園(西南側),捷運信義安和站(4號出口),1,18,17,25.02605,121.5577,25.03305,121.55378
6745,景平公園,信義廣場(台北101),1,18,17,25.02976,121.5642,25.03306,121.5662
6746,景平公園,吳興街260巷,18,2,16,25.02976,121.5642,25.02606,121.5631
6747,景平公園,捷運台北101/世貿站(2號出口),1,26,25,25.02976,121.5642,25.0327,121.56157
6748,景平公園,捷運台北101/世貿站(3號出口),1,180,179,25.02976,121.5642,25.03275,121.56337
6749,景平公園,興雅松仁路口,1,29,28,25.02976,121.5642,25.0401,121.56822
6750,景文中學,恆光橋(老泉街),10,0,10,24.98574,121.56745,24.97989,121.56753
6751,景文中學,捷運木柵站,4,22,18,24.98574,121.56745,24.99798,121.57455
6752,景新公園,信義廣場(台北101),1,33,32,25.03003,121.56287,25.03306,121.5662
6753,景新公園,捷運六張犁站,1,34,33,25.03003,121.56287,25.02397,121.55266
6754,景新公園,捷運台北101/世貿站(3號出口),2,103,101,25.03003,121.56287,25.03275,121.56337
6755,景新公園,捷運市政府站(3號出口),1,12,11,25.03003,121.56287,25.04084,121.56789
6756,景新公園,興雅松仁路口,4,22,18,25.03003,121.56287,25.0401,121.56822
6757,景美污水抽水站,師大公館校區學二舍,31,1,30,25.01076,121.53637,25.00825,121.53419
6758,景美污水抽水站,捷運公館站(1號出口),4,29,25,25.01076,121.53637,25.014528,121.53437
6759,景美污水抽水站,捷運公館站(2號出口),3,28,25,25.01076,121.53637,25.01491,121.53438
6760,景美運動公園,捷運萬隆站(1號出口),1,19,18,25.00219,121.54454,25.00115,121.53916
6761,景美運動公園,捷運萬隆站(2號出口),7,229,222,25.00219,121.54454,25.00144,121.53983
6762,景美運動公園,興旺公園,12,0,12,25.00219,121.54454,25.00587,121.55012
6763,景美運動公園,興福國中,19,0,19,25.00219,121.54454,25.00465,121.54916
6764,景美運動公園,興隆路2段203巷,20,0,20,25.00219,121.54454,25.00346,121.54709
6765,景美運動公園,興隆路二段203巷(敦南),11,0,11,25.00219,121.54454,25.00198,121.54856
6766,景美醫院,世新大學,26,1,25,24.99136,121.54008,24.98859,121.54336
6767,景美醫院,光輝公園,16,0,16,24.99136,121.54008,24.98655,121.5552
6768,景美醫院,景仁公園_1,12,1,11,24.99136,121.54008,24.9966,121.5403
6769,景美醫院,景興路42巷口,10,0,10,24.99136,121.54008,24.99696,121.54454
6770,景美醫院,景華街128巷口,20,4,16,24.99136,121.54008,24.99543,121.54725
6771,景美醫院,考試院,21,2,19,24.99136,121.54008,24.98747,121.54984
6772,景美醫院,萬和三號公園(北側),10,0,10,24.99136,121.54008,25.00345,121.53636
6773,景美醫院,試院公園,20,0,20,24.99136,121.54008,24.98808,121.54723
6774,景聯廣場,三興國小,16,2,14,25.03214,121.55974,25.02969,121.55766
6775,景聯廣場,信義廣場(台北101),11,30,19,25.03214,121.55974,25.03306,121.5662
6776,景聯廣場,信義運動中心,14,0,14,25.03214,121.55974,25.03189,121.56678
6777,景聯廣場,台北市災害應變中心,18,0,18,25.03214,121.55974,25.02868,121.56672
6778,景聯廣場,嘉興街175巷口,12,1,11,25.03214,121.55974,25.02811,121.55671
6779,景聯廣場,捷運台北101/世貿站(2號出口),5,87,82,25.03214,121.55974,25.0327,121.56157
6780,景聯廣場,捷運台北101/世貿站(3號出口),6,17,11,25.03214,121.55974,25.03275,121.56337
6781,景聯廣場,捷運永春站(2號出口),2,15,13,25.03214,121.55974,25.0405,121.57538
6782,景聯廣場,松仁路121巷口,3,17,14,25.03214,121.55974,25.03476,121.56865
6783,景興國中,捷運萬隆站(2號出口),2,27,25,24.99609,121.54284,25.00144,121.53983
6784,景興路42巷口,捷運景美站(2號出口),1,58,57,24.99696,121.54454,24.99366,121.54124
6785,景興路42巷口,捷運萬隆站(2號出口),5,54,49,24.99696,121.54454,25.00144,121.53983
6786,景興路42巷口,景行公園,3,24,21,24.99696,121.54454,24.99279,121.54255
6787,景興路42巷口,羅斯福景隆街口,4,19,15,24.99696,121.54454,24.99898,121.5403
6788,景華街128巷口,仙跡岩登山口(景興路),2,20,18,24.99543,121.54725,24.99118,121.5436
6789,景華街128巷口,捷運景美站(2號出口),3,359,356,24.99543,121.54725,24.99366,121.54124
6790,景華街128巷口,捷運萬隆站(1號出口),1,24,23,24.99543,121.54725,25.00115,121.53916
6791,景華街128巷口,景美醫院,4,20,16,24.99543,121.54725,24.99136,121.54008
6792,景華街128巷口,景行公園,6,235,229,24.99543,121.54725,24.99279,121.54255
6793,景華街128巷口,羅斯福景隆街口,1,16,15,24.99543,121.54725,24.99898,121.5403
6794,景華街128巷口,興豐公園,1,29,28,24.99543,121.54725,24.99982,121.54761
6795,景行公園,世新大學,118,8,110,24.99279,121.54255,24.98859,121.54336
6796,景行公園,仙岩公園,22,0,22,24.99279,121.54255,24.99797,121.54982
6797,景行公園,仙岩路22巷口,13,1,12,24.99279,121.54255,24.99892,121.54887
6798,景行公園,光輝公園,11,0,11,24.99279,121.54255,24.98655,121.5552
6799,景行公園,和興路26巷口,19,1,18,24.99279,121.54255,24.98573,121.54532
6800,景行公園,實踐國中,13,0,13,24.99279,121.54255,24.98301,121.55404
6801,景行公園,捷運萬芳醫院站(興隆路三段115巷),17,4,13,24.99279,121.54255,24.99939,121.55848
6802,景行公園,文山第二行政中心,17,3,14,24.99279,121.54255,25.00115,121.55142
6803,景行公園,景美運動公園,10,0,10,24.99279,121.54255,25.00219,121.54454
6804,景行公園,景興路42巷口,24,3,21,24.99279,121.54255,24.99696,121.54454
6805,景行公園,景華街128巷口,235,6,229,24.99279,121.54255,24.99543,121.54725
6806,景行公園,木柵光輝路口,12,0,12,24.99279,121.54255,24.98816,121.55528
6807,景行公園,考試院,86,1,85,24.99279,121.54255,24.98747,121.54984
6808,景行公園,興旺公園,13,0,13,24.99279,121.54255,25.00587,121.55012
6809,景行公園,興福國中,12,0,12,24.99279,121.54255,25.00465,121.54916
6810,景行公園,興豐公園,22,7,15,24.99279,121.54255,24.99982,121.54761
6811,景行公園,萬有3號公園,12,2,10,24.99279,121.54255,24.99889,121.5433
6812,景行公園,試院公園,60,1,59,24.99279,121.54255,24.98808,121.54723
6813,朝陽公園,大稻埕碼頭,13,2,11,25.05592,121.51367,25.05662,121.50783
6814,朝陽公園,捷運中山站(5號出口),3,121,118,25.05592,121.51367,25.05296,121.51938
6815,朝陽公園,捷運大橋頭站(1A出口),1,11,10,25.05592,121.51367,25.06325,121.51162
6816,朝陽公園,捷運大橋頭站(2號出口),1,83,82,25.05592,121.51367,25.06314,121.51308
6817,朝陽公園,捷運雙連站(2號出口),3,66,63,25.05592,121.51367,25.05826,121.52063
6818,朝陽公園,永樂市場,34,6,28,25.05592,121.51367,25.05454,121.51052
6819,木南公園,捷運木柵站,2,37,35,24.98662,121.57071,24.99798,121.57455
6820,木新路3段95巷口,捷運木柵站,5,17,12,24.98088,121.56313,24.99798,121.57455
6821,木柵光輝路口,光輝路134巷口,22,1,21,24.98816,121.55528,24.98532,121.55831
6822,木柵光輝路口,實踐國中(木新路三段310巷口),13,3,10,24.98816,121.55528,24.98339,121.55645
6823,木柵光輝路口,文山運動中心,1,13,12,24.98816,121.55528,24.99676,121.5596
6824,木柵公園,光輝路134巷口,11,0,11,24.98718,121.56059,24.98532,121.55831
6825,木柵公園,捷運萬芳醫院站(興隆路三段115巷),1,15,14,24.98718,121.56059,24.99939,121.55848
6826,木柵公園,文山運動中心,1,14,13,24.98718,121.56059,24.99676,121.5596
6827,木柵公園,明道國小東南側,10,0,10,24.98718,121.56059,24.98695,121.56456
6828,木柵公園,萊茵公園,17,0,17,24.98718,121.56059,24.98642,121.56514
6829,木柵社會住宅,捷運萬芳社區站,1,12,11,24.98935,121.56651,24.99886,121.56769
6830,木柵路三段48巷,萊茵公園,13,0,13,24.98768,121.56565,24.98642,121.56514
6831,木柵路二段109巷,捷運萬芳醫院站(興隆路三段115巷),1,39,38,24.98944,121.56195,24.99939,121.55848
6832,木柵路二段109巷,文山運動中心,1,13,12,24.98944,121.56195,24.99676,121.5596
6833,朱崙公園,南京遼寧街口,4,130,126,25.04919,121.54198,25.05176,121.54217
6834,朱崙商場,伊通長安路口,2,16,14,25.04762,121.54043,25.04833,121.53469
6835,朱崙商場,光華商場,5,25,20,25.04762,121.54043,25.04478,121.53274
6836,朱崙商場,南京伊通街口,1,42,41,25.04762,121.54043,25.05189,121.53517
6837,朱崙商場,南京遼寧街口,4,526,522,25.04762,121.54043,25.05176,121.54217
6838,朱崙商場,南京龍江路口,6,23,17,25.04762,121.54043,25.05205,121.54012
6839,朱崙商場,市民安東街口,1,17,16,25.04762,121.54043,25.0448,121.54213
6840,朱崙商場,復興南路一段126巷口,4,70,66,25.04762,121.54043,25.04311,121.54313
6841,朱崙商場,捷運南京復興站(5號出口),1,42,41,25.04762,121.54043,25.05168,121.54506
6842,朱崙商場,捷運南京復興站(7號出口),1,20,19,25.04762,121.54043,25.05278,121.54478
6843,朱崙商場,捷運南京復興站(8號出口),1,36,35,25.04762,121.54043,25.05196,121.5433
6844,朱崙商場,捷運忠孝復興站(2號出口),1,95,94,25.04762,121.54043,25.04035,121.5436
6845,朱崙商場,捷運忠孝新生站(1號出口),1,23,22,25.04762,121.54043,25.04272,121.53207
6846,朱崙商場,捷運忠孝新生站(2號出口),1,28,27,25.04762,121.54043,25.04235,121.53222
6847,朱崙商場,龍江朱崙街口,9,19,10,25.04762,121.54043,25.05004,121.54043
6848,朱崙復興北路口,南京遼寧街口,4,17,13,25.04992,121.54379,25.05176,121.54217
6849,杭州南路一段101巷口,仁愛金山路口(東南側),1,11,10,25.03746,121.52799,25.03811,121.52855
6850,杭州南路一段101巷口,金山信義路口,2,40,38,25.03746,121.52799,25.03443,121.52721
6851,東園國小,捷運龍山寺站(1號出口),4,104,100,25.02257,121.49807,25.03535,121.49938
6852,東園國小,捷運龍山寺站(1號出口)_1,1,31,30,25.02257,121.49807,25.03548,121.50026
6853,東園國小,萬大國小(萬大路344巷口),1,85,84,25.02257,121.49807,25.02376,121.49986
6854,東園國小,青年公園3號出口,1,15,14,25.02257,121.49807,25.02273,121.50271
6855,東山路110巷口,捷運芝山站(2號出口)_1,3,108,105,25.11306,121.53945,25.10336,121.52263
6856,東新國小,南港車站(市民大道),5,53,48,25.05507,121.6028,25.05326,121.60656
6857,東新國小,南港車站(興華路),2,216,214,25.05507,121.6028,25.05343,121.60633
6858,東新國小,南港車站B棟(市民大道),2,91,89,25.05507,121.6028,25.05293,121.60549
6859,東湖一號公園,捷運葫洲站(1號出口),1,43,42,25.07567,121.6118,25.07249,121.60796
6860,東湖二號公園,捷運葫洲站(1號出口),2,90,88,25.07415,121.61075,25.07249,121.60796
6861,東湖四號公園,捷運東湖站,2,121,119,25.07074,121.61803,25.06664,121.61351
6862,東湖四號公園,東湖國小,1,11,10,25.07074,121.61803,25.06854,121.61532
6863,東湖國中,安泰街83巷,176,2,174,25.07334,121.61962,25.07669,121.61709
6864,東湖國中,捷運東湖站,1,102,101,25.07334,121.61962,25.06664,121.61351
6865,東湖國中,捷運葫洲站(1號出口),1,33,32,25.07334,121.61962,25.07249,121.60796
6866,東湖國中,東湖國小,1,35,34,25.07334,121.61962,25.06854,121.61532
6867,東湖國小,安康公園,4,17,13,25.06854,121.61532,25.06657,121.6136
6868,東湖國小,安泰街83巷,43,0,43,25.06854,121.61532,25.07669,121.61709
6869,東湖國小,康樂綠地,13,1,12,25.06854,121.61532,25.07539,121.6203
6870,東湖國小,康樂街151巷,21,0,21,25.06854,121.61532,25.07192,121.61955
6871,東湖國小,捷運東湖站,26,81,55,25.06854,121.61532,25.06664,121.61351
6872,東湖國小,東湖四號公園,11,1,10,25.06854,121.61532,25.07074,121.61803
6873,東湖國小,東湖國中,35,1,34,25.06854,121.61532,25.07334,121.61962
6874,東湖國小,金龍公園,10,0,10,25.06854,121.61532,25.08554,121.59076
6875,東豐公園,仁愛路四段48巷口,10,0,10,25.03569,121.5451,25.03597,121.54693
6876,東豐公園,捷運大安站(4號出口),2,34,32,25.03569,121.5451,25.0332,121.5439
6877,東豐公園,捷運大安站(6號出口),1,43,42,25.03569,121.5451,25.03479,121.54376
6878,東豐公園,捷運忠孝復興站(2號出口),3,40,37,25.03569,121.5451,25.04035,121.5436
6879,東陽公園,南港車站(興華路),4,56,52,25.05716,121.59792,25.05343,121.60633
6880,東陽公園,捷運昆陽站(1號出口),2,157,155,25.05716,121.59792,25.05014,121.59238
6881,東陽公園,捷運昆陽站(4號出口),1,121,120,25.05716,121.59792,25.05066,121.59431
6882,松仁松平路口,吳興公車總站,17,0,17,25.03047,121.56838,25.02388,121.56984
6883,松仁松平路口,捷運象山站(2號出口),1,33,32,25.03047,121.56838,25.03222,121.56974
6884,松仁松平路口,松仁路253巷3弄,14,1,13,25.03047,121.56838,25.02678,121.56884
6885,松仁松平路口,泰和公園,11,0,11,25.03047,121.56838,25.0193,121.57105
6886,松仁松平路口,興雅松仁路口,2,17,15,25.03047,121.56838,25.0401,121.56822
6887,松仁路121巷口,台北市災害應變中心,12,2,10,25.03476,121.56865,25.02868,121.56672
6888,松仁路121巷口,吳興公車總站,19,2,17,25.03476,121.56865,25.02388,121.56984
6889,松仁路121巷口,基隆路一段101巷口,11,0,11,25.03476,121.56865,25.04516,121.56702
6890,松仁路121巷口,富台公園,21,0,21,25.03476,121.56865,25.04185,121.57204
6891,松仁路121巷口,忠孝東路五段215巷口,78,0,78,25.03476,121.56865,25.0409,121.5705
6892,松仁路121巷口,捷運市政府站(3號出口),11,82,71,25.03476,121.56865,25.04084,121.56789
6893,松仁路121巷口,捷運永春站(2號出口),19,7,12,25.03476,121.56865,25.0405,121.57538
6894,松仁路121巷口,捷運象山站(1號出口),7,56,49,25.03476,121.56865,25.03295,121.56867
6895,松仁路121巷口,捷運象山站(3號出口),1,23,22,25.03476,121.56865,25.03295,121.5712
6896,松仁路121巷口,景聯廣場,17,3,14,25.03476,121.56865,25.03214,121.55974
6897,松仁路121巷口,松仁路95巷口,46,2,44,25.03476,121.56865,25.03656,121.56866
6898,松仁路121巷口,松山家商,11,0,11,25.03476,121.56865,25.0347,121.58018
6899,松仁路121巷口,松山工農,71,2,69,25.03476,121.56865,25.03961,121.57199
6900,松仁路121巷口,松德公園,10,0,10,25.03476,121.56865,25.03657,121.57349
6901,松仁路121巷口,松德路200巷,64,1,63,25.03476,121.56865,25.03471,121.57301
6902,松仁路121巷口,臺北醫學大學,24,0,24,25.03476,121.56865,25.02668,121.56175
6903,松仁路121巷口,興雅松仁路口,6,80,74,25.03476,121.56865,25.0401,121.56822
6904,松仁路253巷3弄,信義廣場(台北101),2,51,49,25.02678,121.56884,25.03306,121.5662
6905,松仁路253巷3弄,吳興公車總站,30,5,25,25.02678,121.56884,25.02388,121.56984
6906,松仁路253巷3弄,捷運台北101/世貿站(2號出口),1,50,49,25.02678,121.56884,25.0327,121.56157
6907,松仁路253巷3弄,捷運台北101/世貿站(3號出口),1,14,13,25.02678,121.56884,25.03275,121.56337
6908,松仁路253巷3弄,捷運市政府站(3號出口),2,72,70,25.02678,121.56884,25.04084,121.56789
6909,松仁路253巷3弄,捷運象山站(2號出口),10,587,577,25.02678,121.56884,25.03222,121.56974
6910,松仁路253巷3弄,捷運象山站(3號出口),2,33,31,25.02678,121.56884,25.03295,121.5712
6911,松仁路253巷3弄,松仁松平路口,1,14,13,25.02678,121.56884,25.03047,121.56838
6912,松仁路253巷3弄,泰和公園,48,1,47,25.02678,121.56884,25.0193,121.57105
6913,松仁路253巷3弄,臺北南山廣場_1,1,14,13,25.02678,121.56884,25.03404,121.56598
6914,松仁路253巷3弄,興雅松仁路口,5,64,59,25.02678,121.56884,25.0401,121.56822
6915,松仁路253巷3弄,象山公園,3,37,34,25.02678,121.56884,25.02863,121.56981
6916,松仁路305號,捷運台北101/世貿站(2號出口),1,17,16,25.02306,121.57036,25.0327,121.56157
6917,松仁路305號,捷運象山站(2號出口),2,109,107,25.02306,121.57036,25.03222,121.56974
6918,松仁路305號,泰和公園,38,4,34,25.02306,121.57036,25.0193,121.57105
6919,松仁路95巷口,信義廣場(台北101),9,73,64,25.03656,121.56866,25.03306,121.5662
6920,松仁路95巷口,吳興公車總站,11,1,10,25.03656,121.56866,25.02388,121.56984
6921,松仁路95巷口,市府松高路口,2,13,11,25.03656,121.56866,25.03899,121.56369
6922,松仁路95巷口,捷運台北101/世貿站(2號出口),6,27,21,25.03656,121.56866,25.0327,121.56157
6923,松仁路95巷口,捷運台北101/世貿站(5號出口),2,20,18,25.03656,121.56866,25.03338,121.56333
6924,松仁路95巷口,捷運市政府站(3號出口),15,245,230,25.03656,121.56866,25.04084,121.56789
6925,松仁路95巷口,捷運永春站(2號出口),22,49,27,25.03656,121.56866,25.0405,121.57538
6926,松仁路95巷口,捷運象山站(1號出口),8,349,341,25.03656,121.56866,25.03295,121.56867
6927,松仁路95巷口,捷運象山站(2號出口),4,38,34,25.03656,121.56866,25.03222,121.56974
6928,松仁路95巷口,捷運象山站(3號出口),2,395,393,25.03656,121.56866,25.03295,121.5712
6929,松仁路95巷口,松仁路121巷口,2,46,44,25.03656,121.56866,25.03476,121.56865
6930,松仁路95巷口,松德公園,48,0,48,25.03656,121.56866,25.03657,121.57349
6931,松仁路95巷口,興雅松仁路口,7,382,375,25.03656,121.56866,25.0401,121.56822
6932,松勤莊敬路口,信義廣場(台北101),6,47,41,25.03203,121.5615,25.03306,121.5662
6933,松勤莊敬路口,信義運動中心,27,0,27,25.03203,121.5615,25.03189,121.56678
6934,松勤莊敬路口,台北市災害應變中心,12,0,12,25.03203,121.5615,25.02868,121.56672
6935,松勤莊敬路口,吳興公車總站,11,0,11,25.03203,121.5615,25.02388,121.56984
6936,松勤莊敬路口,吳興街260巷,60,1,59,25.03203,121.5615,25.02606,121.5631
6937,松勤莊敬路口,吳興街284巷(廣安宮),11,1,10,25.03203,121.5615,25.02326,121.56329
6938,松勤莊敬路口,捷運台北101/世貿站(5號出口),2,18,16,25.03203,121.5615,25.03338,121.56333
6939,松勤莊敬路口,捷運市政府站(3號出口),3,16,13,25.03203,121.5615,25.04084,121.56789
6940,松勤莊敬路口,泰和公園,10,0,10,25.03203,121.5615,25.0193,121.57105
6941,松勤莊敬路口,臺北南山廣場_1,19,9,10,25.03203,121.5615,25.03404,121.56598
6942,松勤莊敬路口,臺北醫學大學,72,3,69,25.03203,121.5615,25.02668,121.56175
6943,松勤莊敬路口,興雅松仁路口,1,21,20,25.03203,121.5615,25.0401,121.56822
6944,松勤莊敬路口,黎雙公園,19,0,19,25.03203,121.5615,25.0246,121.56028
6945,松友公園,中全公園,1,26,25,25.03423,121.57636,25.0382,121.57495
6946,松友公園,捷運永春站(2號出口),3,327,324,25.03423,121.57636,25.0405,121.57538
