"times","stop_id1","longitude1（經度）","latitude1（緯度）","stop_id2","longitude2","latitude2"
101,"U119044",121.53759,25.01408,"U119057",121.53718,25.0166600025
9,"U119044",121.53759,25.01408,"U119058",121.53583,25.0198000025
129,"U119044",121.53759,25.01408,"U119059",121.53791,25.0159500025
385,"U119044",121.53759,25.01408,"U119060",121.53786,25.0156600025
804,"U119044",121.53759,25.01408,"U119061",121.53786,25.0151100025
140,"U119044",121.53759,25.01408,"U119062",121.53798,25.0134500025
57,"U119044",121.53759,25.01408,"U119063",121.53635,25.0160300025
9,"U119044",121.53759,25.01408,"U119065",121.53574,25.0169900025
5,"U119044",121.53759,25.01408,"U119067",121.54145,25.0205300025
3,"U119044",121.53759,25.01408,"U119068",121.54175,25.0198700025
1,"U119044",121.53759,25.01408,"U119069",121.53906,25.0207400025
58,"U119044",121.53759,25.01408,"U119070",121.53583,25.0156100025
7,"U119044",121.53759,25.01408,"U119071",121.53992,25.0203600025
2,"U119044",121.53759,25.01408,"U119072",121.53868,25.0188100025
187,"U119044",121.53759,25.01408,"U119074",121.53825,25.0154800025
30,"U119044",121.53759,25.01408,"U119075",121.53995,25.0176100025
1,"U119044",121.53759,25.01408,"U119076",121.54195,25.0192200025
19,"U119044",121.53759,25.01408,"U119077",121.536,25.0189000025
27,"U119044",121.53759,25.01408,"U119078",121.53888,25.0170400025
17,"U119044",121.53759,25.01408,"U119079",121.53455,25.0169800025
72,"U119044",121.53759,25.01408,"U119080",121.53686,25.0153900025
298,"U119044",121.53759,25.01408,"U119081",121.53909,25.0133700025
13,"U119044",121.53759,25.01408,"U119082",121.53781,25.0170300025
16,"U119044",121.53759,25.01408,"U119083",121.53846,25.0196000025
1,"U119044",121.53759,25.01408,"U119084",121.54305,25.0190000025
2,"U119044",121.53759,25.01408,"U119085",121.54247,25.0185700025
18,"U119044",121.53759,25.01408,"U119086",121.53928,25.0180400025
11,"U119044",121.53759,25.01408,"U119087",121.54031,25.0169000025
9,"U119044",121.53759,25.01408,"U119090",121.53591,25.0211200025
6,"U119045",121.53404,25.01839,"U119046",121.53673,25.0135500025
19,"U119045",121.53404,25.01839,"U119047",121.53844,25.0176100025
68,"U119045",121.53404,25.01839,"U119048",121.53436,25.0154700025
92,"U119045",121.53404,25.01839,"U119049",121.53902,25.0193700025
340,"U119045",121.53404,25.01839,"U119050",121.5376,25.0184600025
38,"U119045",121.53404,25.01839,"U119052",121.54059,25.0185700025
6,"U119045",121.53404,25.01839,"U119053",121.53783,25.0210800025
13,"U119045",121.53404,25.01839,"U119054",121.5404,25.0194100025
838,"U119045",121.53404,25.01839,"U119055",121.53585,25.0179300025
56,"U119045",121.53404,25.01839,"U119056",121.53535,25.0162700025
76,"U119045",121.53404,25.01839,"U119057",121.53718,25.0166600025
53,"U119045",121.53404,25.01839,"U119058",121.53583,25.0198000025
24,"U119045",121.53404,25.01839,"U119059",121.53791,25.0159500025
25,"U119045",121.53404,25.01839,"U119060",121.53786,25.0156600025
30,"U119045",121.53404,25.01839,"U119061",121.53786,25.0151100025
1,"U119045",121.53404,25.01839,"U119062",121.53798,25.0134500025
16,"U119045",121.53404,25.01839,"U119063",121.53635,25.0160300025
50,"U119045",121.53404,25.01839,"U119065",121.53574,25.0169900025
7,"U119045",121.53404,25.01839,"U119066",121.53633,25.0215700025
24,"U119045",121.53404,25.01839,"U119067",121.54145,25.0205300025
12,"U119045",121.53404,25.01839,"U119068",121.54175,25.0198700025
11,"U119045",121.53404,25.01839,"U119069",121.53906,25.0207400025
74,"U119045",121.53404,25.01839,"U119070",121.53583,25.0156100025
32,"U119045",121.53404,25.01839,"U119071",121.53992,25.0203600025
19,"U119045",121.53404,25.01839,"U119072",121.53868,25.0188100025
10,"U119045",121.53404,25.01839,"U119074",121.53825,25.0154800025
71,"U119045",121.53404,25.01839,"U119075",121.53995,25.0176100025
6,"U119045",121.53404,25.01839,"U119076",121.54195,25.0192200025
113,"U119045",121.53404,25.01839,"U119077",121.536,25.0189000025
5,"U119045",121.53404,25.01839,"U119078",121.53888,25.0170400025
283,"U119045",121.53404,25.01839,"U119079",121.53455,25.0169800025
6,"U119045",121.53404,25.01839,"U119080",121.53686,25.0153900025
1,"U119045",121.53404,25.01839,"U119081",121.53909,25.0133700025
11,"U119045",121.53404,25.01839,"U119082",121.53781,25.0170300025
78,"U119045",121.53404,25.01839,"U119083",121.53846,25.0196000025
3,"U119045",121.53404,25.01839,"U119084",121.54305,25.0190000025
7,"U119045",121.53404,25.01839,"U119085",121.54247,25.0185700025
73,"U119045",121.53404,25.01839,"U119086",121.53928,25.0180400025
21,"U119045",121.53404,25.01839,"U119087",121.54031,25.0169000025
5,"U119045",121.53404,25.01839,"U119088",121.54347,25.0199500025
7,"U119045",121.53404,25.01839,"U119089",121.54242,25.0179100025
29,"U119045",121.53404,25.01839,"U119090",121.53591,25.0211200025
5,"U119046",121.53673,25.01355,"U119047",121.53844,25.0176100025
34,"U119046",121.53673,25.01355,"U119048",121.53436,25.0154700025
13,"U119046",121.53673,25.01355,"U119049",121.53902,25.0193700025
27,"U119046",121.53673,25.01355,"U119050",121.5376,25.0184600025
3,"U119046",121.53673,25.01355,"U119052",121.54059,25.0185700025
3,"U119046",121.53673,25.01355,"U119053",121.53783,25.0210800025
1,"U119046",121.53673,25.01355,"U119054",121.5404,25.0194100025
30,"U119046",121.53673,25.01355,"U119055",121.53585,25.0179300025
3,"U119046",121.53673,25.01355,"U119056",121.53535,25.0162700025
54,"U119046",121.53673,25.01355,"U119057",121.53718,25.0166600025
6,"U119046",121.53673,25.01355,"U119058",121.53583,25.0198000025
44,"U119046",121.53673,25.01355,"U119059",121.53791,25.0159500025
136,"U119046",121.53673,25.01355,"U119060",121.53786,25.0156600025
276,"U119046",121.53673,25.01355,"U119061",121.53786,25.0151100025
92,"U119046",121.53673,25.01355,"U119062",121.53798,25.0134500025
18,"U119046",121.53673,25.01355,"U119063",121.53635,25.0160300025
5,"U119046",121.53673,25.01355,"U119065",121.53574,25.0169900025
2,"U119046",121.53673,25.01355,"U119067",121.54145,25.0205300025
2,"U119046",121.53673,25.01355,"U119068",121.54175,25.0198700025
48,"U119046",121.53673,25.01355,"U119070",121.53583,25.0156100025
5,"U119046",121.53673,25.01355,"U119071",121.53992,25.0203600025
2,"U119046",121.53673,25.01355,"U119072",121.53868,25.0188100025
51,"U119046",121.53673,25.01355,"U119074",121.53825,25.0154800025
12,"U119046",121.53673,25.01355,"U119075",121.53995,25.0176100025
1,"U119046",121.53673,25.01355,"U119076",121.54195,25.0192200025
12,"U119046",121.53673,25.01355,"U119077",121.536,25.0189000025
8,"U119046",121.53673,25.01355,"U119078",121.53888,25.0170400025
16,"U119046",121.53673,25.01355,"U119079",121.53455,25.0169800025
19,"U119046",121.53673,25.01355,"U119080",121.53686,25.0153900025
108,"U119046",121.53673,25.01355,"U119081",121.53909,25.0133700025
3,"U119046",121.53673,25.01355,"U119082",121.53781,25.0170300025
10,"U119046",121.53673,25.01355,"U119083",121.53846,25.0196000025
1,"U119046",121.53673,25.01355,"U119085",121.54247,25.0185700025
11,"U119046",121.53673,25.01355,"U119086",121.53928,25.0180400025
5,"U119046",121.53673,25.01355,"U119087",121.54031,25.0169000025
6,"U119046",121.53673,25.01355,"U119090",121.53591,25.0211200025
28,"U119047",121.53844,25.01761,"U119048",121.53436,25.0154700025
139,"U119047",121.53844,25.01761,"U119049",121.53902,25.0193700025
432,"U119047",121.53844,25.01761,"U119050",121.5376,25.0184600025
107,"U119047",121.53844,25.01761,"U119052",121.54059,25.0185700025
9,"U119047",121.53844,25.01761,"U119053",121.53783,25.0210800025
36,"U119047",121.53844,25.01761,"U119054",121.5404,25.0194100025
132,"U119047",121.53844,25.01761,"U119055",121.53585,25.0179300025
12,"U119047",121.53844,25.01761,"U119056",121.53535,25.0162700025
94,"U119047",121.53844,25.01761,"U119057",121.53718,25.0166600025
23,"U119047",121.53844,25.01761,"U119058",121.53583,25.0198000025
105,"U119047",121.53844,25.01761,"U119059",121.53791,25.0159500025
71,"U119047",121.53844,25.01761,"U119060",121.53786,25.0156600025
52,"U119047",121.53844,25.01761,"U119061",121.53786,25.0151100025
3,"U119047",121.53844,25.01761,"U119062",121.53798,25.0134500025
34,"U119047",121.53844,25.01761,"U119063",121.53635,25.0160300025
1,"U119047",121.53844,25.01761,"U119064",121.54398,25.0175400025
15,"U119047",121.53844,25.01761,"U119065",121.53574,25.0169900025
34,"U119047",121.53844,25.01761,"U119067",121.54145,25.0205300025
25,"U119047",121.53844,25.01761,"U119068",121.54175,25.0198700025
10,"U119047",121.53844,25.01761,"U119069",121.53906,25.0207400025
47,"U119047",121.53844,25.01761,"U119070",121.53583,25.0156100025
36,"U119047",121.53844,25.01761,"U119071",121.53992,25.0203600025
35,"U119047",121.53844,25.01761,"U119072",121.53868,25.0188100025
17,"U119047",121.53844,25.01761,"U119074",121.53825,25.0154800025
431,"U119047",121.53844,25.01761,"U119075",121.53995,25.0176100025
14,"U119047",121.53844,25.01761,"U119076",121.54195,25.0192200025
64,"U119047",121.53844,25.01761,"U119077",121.536,25.0189000025
84,"U119047",121.53844,25.01761,"U119078",121.53888,25.0170400025
20,"U119047",121.53844,25.01761,"U119079",121.53455,25.0169800025
8,"U119047",121.53844,25.01761,"U119080",121.53686,25.0153900025
1,"U119047",121.53844,25.01761,"U119081",121.53909,25.0133700025
85,"U119047",121.53844,25.01761,"U119082",121.53781,25.0170300025
102,"U119047",121.53844,25.01761,"U119083",121.53846,25.0196000025
6,"U119047",121.53844,25.01761,"U119084",121.54305,25.0190000025
11,"U119047",121.53844,25.01761,"U119085",121.54247,25.0185700025
171,"U119047",121.53844,25.01761,"U119086",121.53928,25.0180400025
76,"U119047",121.53844,25.01761,"U119087",121.54031,25.0169000025
13,"U119047",121.53844,25.01761,"U119088",121.54347,25.0199500025
5,"U119047",121.53844,25.01761,"U119089",121.54242,25.0179100025
12,"U119047",121.53844,25.01761,"U119090",121.53591,25.0211200025
31,"U119048",121.53436,25.01547,"U119049",121.53902,25.0193700025
77,"U119048",121.53436,25.01547,"U119050",121.5376,25.0184600025
17,"U119048",121.53436,25.01547,"U119052",121.54059,25.0185700025
2,"U119048",121.53436,25.01547,"U119053",121.53783,25.0210800025
7,"U119048",121.53436,25.01547,"U119054",121.5404,25.0194100025
147,"U119048",121.53436,25.01547,"U119055",121.53585,25.0179300025
234,"U119048",121.53436,25.01547,"U119056",121.53535,25.0162700025
138,"U119048",121.53436,25.01547,"U119057",121.53718,25.0166600025
4,"U119048",121.53436,25.01547,"U119058",121.53583,25.0198000025
56,"U119048",121.53436,25.01547,"U119059",121.53791,25.0159500025
82,"U119048",121.53436,25.01547,"U119060",121.53786,25.0156600025
70,"U119048",121.53436,25.01547,"U119061",121.53786,25.0151100025
5,"U119048",121.53436,25.01547,"U119062",121.53798,25.0134500025
193,"U119048",121.53436,25.01547,"U119063",121.53635,25.0160300025
72,"U119048",121.53436,25.01547,"U119065",121.53574,25.0169900025
8,"U119048",121.53436,25.01547,"U119067",121.54145,25.0205300025
8,"U119048",121.53436,25.01547,"U119068",121.54175,25.0198700025
3,"U119048",121.53436,25.01547,"U119069",121.53906,25.0207400025
1146,"U119048",121.53436,25.01547,"U119070",121.53583,25.0156100025
7,"U119048",121.53436,25.01547,"U119071",121.53992,25.0203600025
6,"U119048",121.53436,25.01547,"U119072",121.53868,25.0188100025
32,"U119048",121.53436,25.01547,"U119074",121.53825,25.0154800025
37,"U119048",121.53436,25.01547,"U119075",121.53995,25.0176100025
5,"U119048",121.53436,25.01547,"U119076",121.54195,25.0192200025
23,"U119048",121.53436,25.01547,"U119077",121.536,25.0189000025
25,"U119048",121.53436,25.01547,"U119078",121.53888,25.0170400025
280,"U119048",121.53436,25.01547,"U119079",121.53455,25.0169800025
57,"U119048",121.53436,25.01547,"U119080",121.53686,25.0153900025
5,"U119048",121.53436,25.01547,"U119081",121.53909,25.0133700025
39,"U119048",121.53436,25.01547,"U119082",121.53781,25.0170300025
25,"U119048",121.53436,25.01547,"U119083",121.53846,25.0196000025
2,"U119048",121.53436,25.01547,"U119084",121.54305,25.0190000025
3,"U119048",121.53436,25.01547,"U119085",121.54247,25.0185700025
30,"U119048",121.53436,25.01547,"U119086",121.53928,25.0180400025
10,"U119048",121.53436,25.01547,"U119087",121.54031,25.0169000025
3,"U119048",121.53436,25.01547,"U119088",121.54347,25.0199500025
1,"U119048",121.53436,25.01547,"U119089",121.54242,25.0179100025
3,"U119048",121.53436,25.01547,"U119090",121.53591,25.0211200025
1726,"U119049",121.53902,25.01937,"U119050",121.5376,25.0184600025
2,"U119049",121.53902,25.01937,"U119051",121.54251,25.0161600025
751,"U119049",121.53902,25.01937,"U119052",121.54059,25.0185700025
174,"U119049",121.53902,25.01937,"U119053",121.53783,25.0210800025
627,"U119049",121.53902,25.01937,"U119054",121.5404,25.0194100025
536,"U119049",121.53902,25.01937,"U119055",121.53585,25.0179300025
38,"U119049",121.53902,25.01937,"U119056",121.53535,25.0162700025
93,"U119049",121.53902,25.01937,"U119057",121.53718,25.0166600025
141,"U119049",121.53902,25.01937,"U119058",121.53583,25.0198000025
71,"U119049",121.53902,25.01937,"U119059",121.53791,25.0159500025
72,"U119049",121.53902,25.01937,"U119060",121.53786,25.0156600025
52,"U119049",121.53902,25.01937,"U119061",121.53786,25.0151100025
1,"U119049",121.53902,25.01937,"U119062",121.53798,25.0134500025
31,"U119049",121.53902,25.01937,"U119063",121.53635,25.0160300025
27,"U119049",121.53902,25.01937,"U119064",121.54398,25.0175400025
51,"U119049",121.53902,25.01937,"U119065",121.53574,25.0169900025
29,"U119049",121.53902,25.01937,"U119066",121.53633,25.0215700025
435,"U119049",121.53902,25.01937,"U119067",121.54145,25.0205300025
358,"U119049",121.53902,25.01937,"U119068",121.54175,25.0198700025
328,"U119049",121.53902,25.01937,"U119069",121.53906,25.0207400025
51,"U119049",121.53902,25.01937,"U119070",121.53583,25.0156100025
826,"U119049",121.53902,25.01937,"U119071",121.53992,25.0203600025
336,"U119049",121.53902,25.01937,"U119072",121.53868,25.0188100025
15,"U119049",121.53902,25.01937,"U119074",121.53825,25.0154800025
664,"U119049",121.53902,25.01937,"U119075",121.53995,25.0176100025
161,"U119049",121.53902,25.01937,"U119076",121.54195,25.0192200025
320,"U119049",121.53902,25.01937,"U119077",121.536,25.0189000025
61,"U119049",121.53902,25.01937,"U119078",121.53888,25.0170400025
61,"U119049",121.53902,25.01937,"U119079",121.53455,25.0169800025
3,"U119049",121.53902,25.01937,"U119080",121.53686,25.0153900025
69,"U119049",121.53902,25.01937,"U119082",121.53781,25.0170300025
1274,"U119049",121.53902,25.01937,"U119083",121.53846,25.0196000025
54,"U119049",121.53902,25.01937,"U119084",121.54305,25.0190000025
128,"U119049",121.53902,25.01937,"U119085",121.54247,25.0185700025
548,"U119049",121.53902,25.01937,"U119086",121.53928,25.0180400025
197,"U119049",121.53902,25.01937,"U119087",121.54031,25.0169000025
69,"U119049",121.53902,25.01937,"U119088",121.54347,25.0199500025
54,"U119049",121.53902,25.01937,"U119089",121.54242,25.0179100025
119,"U119049",121.53902,25.01937,"U119090",121.53591,25.0211200025
5,"U119049",121.53902,25.01937,"U119091",121.54469,25.0181600025
1,"U119050",121.5376,25.01846,"U119051",121.54251,25.0161600025
518,"U119050",121.5376,25.01846,"U119052",121.54059,25.0185700025
150,"U119050",121.5376,25.01846,"U119053",121.53783,25.0210800025
282,"U119050",121.5376,25.01846,"U119054",121.5404,25.0194100025
1974,"U119050",121.5376,25.01846,"U119055",121.53585,25.0179300025
112,"U119050",121.5376,25.01846,"U119056",121.53535,25.0162700025
229,"U119050",121.5376,25.01846,"U119057",121.53718,25.0166600025
279,"U119050",121.5376,25.01846,"U119058",121.53583,25.0198000025
116,"U119050",121.5376,25.01846,"U119059",121.53791,25.0159500025
143,"U119050",121.5376,25.01846,"U119060",121.53786,25.0156600025
109,"U119050",121.5376,25.01846,"U119061",121.53786,25.0151100025
2,"U119050",121.5376,25.01846,"U119062",121.53798,25.0134500025
75,"U119050",121.5376,25.01846,"U119063",121.53635,25.0160300025
18,"U119050",121.5376,25.01846,"U119064",121.54398,25.0175400025
138,"U119050",121.5376,25.01846,"U119065",121.53574,25.0169900025
36,"U119050",121.5376,25.01846,"U119066",121.53633,25.0215700025
250,"U119050",121.5376,25.01846,"U119067",121.54145,25.0205300025
201,"U119050",121.5376,25.01846,"U119068",121.54175,25.0198700025
172,"U119050",121.5376,25.01846,"U119069",121.53906,25.0207400025
140,"U119050",121.5376,25.01846,"U119070",121.53583,25.0156100025
384,"U119050",121.5376,25.01846,"U119071",121.53992,25.0203600025
414,"U119050",121.5376,25.01846,"U119072",121.53868,25.0188100025
40,"U119050",121.5376,25.01846,"U119074",121.53825,25.0154800025
768,"U119050",121.5376,25.01846,"U119075",121.53995,25.0176100025
94,"U119050",121.5376,25.01846,"U119076",121.54195,25.0192200025
931,"U119050",121.5376,25.01846,"U119077",121.536,25.0189000025
102,"U119050",121.5376,25.01846,"U119078",121.53888,25.0170400025
186,"U119050",121.5376,25.01846,"U119079",121.53455,25.0169800025
18,"U119050",121.5376,25.01846,"U119080",121.53686,25.0153900025
1,"U119050",121.5376,25.01846,"U119081",121.53909,25.0133700025
226,"U119050",121.5376,25.01846,"U119082",121.53781,25.0170300025
1294,"U119050",121.5376,25.01846,"U119083",121.53846,25.0196000025
45,"U119050",121.5376,25.01846,"U119084",121.54305,25.0190000025
94,"U119050",121.5376,25.01846,"U119085",121.54247,25.0185700025
816,"U119050",121.5376,25.01846,"U119086",121.53928,25.0180400025
234,"U119050",121.5376,25.01846,"U119087",121.54031,25.0169000025
51,"U119050",121.5376,25.01846,"U119088",121.54347,25.0199500025
39,"U119050",121.5376,25.01846,"U119089",121.54242,25.0179100025
174,"U119050",121.5376,25.01846,"U119090",121.53591,25.0211200025
4,"U119050",121.5376,25.01846,"U119091",121.54469,25.0181600025
14,"U119051",121.54251,25.01616,"U119052",121.54059,25.0185700025
1,"U119051",121.54251,25.01616,"U119054",121.5404,25.0194100025
1,"U119051",121.54251,25.01616,"U119060",121.53786,25.0156600025
18,"U119051",121.54251,25.01616,"U119064",121.54398,25.0175400025
1,"U119051",121.54251,25.01616,"U119067",121.54145,25.0205300025
3,"U119051",121.54251,25.01616,"U119068",121.54175,25.0198700025
4,"U119051",121.54251,25.01616,"U119075",121.53995,25.0176100025
6,"U119051",121.54251,25.01616,"U119076",121.54195,25.0192200025
1,"U119051",121.54251,25.01616,"U119078",121.53888,25.0170400025
1,"U119051",121.54251,25.01616,"U119083",121.53846,25.0196000025
4,"U119051",121.54251,25.01616,"U119084",121.54305,25.0190000025
28,"U119051",121.54251,25.01616,"U119085",121.54247,25.0185700025
1,"U119051",121.54251,25.01616,"U119086",121.53928,25.0180400025
3,"U119051",121.54251,25.01616,"U119087",121.54031,25.0169000025
3,"U119051",121.54251,25.01616,"U119088",121.54347,25.0199500025
90,"U119051",121.54251,25.01616,"U119089",121.54242,25.0179100025
5,"U119051",121.54251,25.01616,"U119091",121.54469,25.0181600025
33,"U119052",121.54059,25.01857,"U119053",121.53783,25.0210800025
513,"U119052",121.54059,25.01857,"U119054",121.5404,25.0194100025
182,"U119052",121.54059,25.01857,"U119055",121.53585,25.0179300025
16,"U119052",121.54059,25.01857,"U119056",121.53535,25.0162700025
38,"U119052",121.54059,25.01857,"U119057",121.53718,25.0166600025
42,"U119052",121.54059,25.01857,"U119058",121.53583,25.0198000025
35,"U119052",121.54059,25.01857,"U119059",121.53791,25.0159500025
42,"U119052",121.54059,25.01857,"U119060",121.53786,25.0156600025
24,"U119052",121.54059,25.01857,"U119061",121.53786,25.0151100025
19,"U119052",121.54059,25.01857,"U119063",121.53635,25.0160300025
116,"U119052",121.54059,25.01857,"U119064",121.54398,25.0175400025
12,"U119052",121.54059,25.01857,"U119065",121.53574,25.0169900025
10,"U119052",121.54059,25.01857,"U119066",121.53633,25.0215700025
367,"U119052",121.54059,25.01857,"U119067",121.54145,25.0205300025
692,"U119052",121.54059,25.01857,"U119068",121.54175,25.0198700025
55,"U119052",121.54059,25.01857,"U119069",121.53906,25.0207400025
30,"U119052",121.54059,25.01857,"U119070",121.53583,25.0156100025
197,"U119052",121.54059,25.01857,"U119071",121.53992,25.0203600025
126,"U119052",121.54059,25.01857,"U119072",121.53868,25.0188100025
8,"U119052",121.54059,25.01857,"U119074",121.53825,25.0154800025
1486,"U119052",121.54059,25.01857,"U119075",121.53995,25.0176100025
594,"U119052",121.54059,25.01857,"U119076",121.54195,25.0192200025
102,"U119052",121.54059,25.01857,"U119077",121.536,25.0189000025
81,"U119052",121.54059,25.01857,"U119078",121.53888,25.0170400025
17,"U119052",121.54059,25.01857,"U119079",121.53455,25.0169800025
6,"U119052",121.54059,25.01857,"U119080",121.53686,25.0153900025
1,"U119052",121.54059,25.01857,"U119081",121.53909,25.0133700025
41,"U119052",121.54059,25.01857,"U119082",121.53781,25.0170300025
267,"U119052",121.54059,25.01857,"U119083",121.53846,25.0196000025
180,"U119052",121.54059,25.01857,"U119084",121.54305,25.0190000025
549,"U119052",121.54059,25.01857,"U119085",121.54247,25.0185700025
422,"U119052",121.54059,25.01857,"U119086",121.53928,25.0180400025
444,"U119052",121.54059,25.01857,"U119087",121.54031,25.0169000025
165,"U119052",121.54059,25.01857,"U119088",121.54347,25.0199500025
242,"U119052",121.54059,25.01857,"U119089",121.54242,25.0179100025
34,"U119052",121.54059,25.01857,"U119090",121.53591,25.0211200025
12,"U119052",121.54059,25.01857,"U119091",121.54469,25.0181600025
25,"U119053",121.53783,25.02108,"U119054",121.5404,25.0194100025
46,"U119053",121.53783,25.02108,"U119055",121.53585,25.0179300025
4,"U119053",121.53783,25.02108,"U119056",121.53535,25.0162700025
10,"U119053",121.53783,25.02108,"U119057",121.53718,25.0166600025
154,"U119053",121.53783,25.02108,"U119058",121.53583,25.0198000025
8,"U119053",121.53783,25.02108,"U119059",121.53791,25.0159500025
7,"U119053",121.53783,25.02108,"U119060",121.53786,25.0156600025
9,"U119053",121.53783,25.02108,"U119061",121.53786,25.0151100025
3,"U119053",121.53783,25.02108,"U119063",121.53635,25.0160300025
2,"U119053",121.53783,25.02108,"U119064",121.54398,25.0175400025
6,"U119053",121.53783,25.02108,"U119065",121.53574,25.0169900025
344,"U119053",121.53783,25.02108,"U119066",121.53633,25.0215700025
37,"U119053",121.53783,25.02108,"U119067",121.54145,25.0205300025
16,"U119053",121.53783,25.02108,"U119068",121.54175,25.0198700025
142,"U119053",121.53783,25.02108,"U119069",121.53906,25.0207400025
5,"U119053",121.53783,25.02108,"U119070",121.53583,25.0156100025
59,"U119053",121.53783,25.02108,"U119071",121.53992,25.0203600025
25,"U119053",121.53783,25.02108,"U119072",121.53868,25.0188100025
2,"U119053",121.53783,25.02108,"U119074",121.53825,25.0154800025
49,"U119053",121.53783,25.02108,"U119075",121.53995,25.0176100025
8,"U119053",121.53783,25.02108,"U119076",121.54195,25.0192200025
49,"U119053",121.53783,25.02108,"U119077",121.536,25.0189000025
4,"U119053",121.53783,25.02108,"U119078",121.53888,25.0170400025
4,"U119053",121.53783,25.02108,"U119079",121.53455,25.0169800025
6,"U119053",121.53783,25.02108,"U119082",121.53781,25.0170300025
238,"U119053",121.53783,25.02108,"U119083",121.53846,25.0196000025
6,"U119053",121.53783,25.02108,"U119084",121.54305,25.0190000025
9,"U119053",121.53783,25.02108,"U119085",121.54247,25.0185700025
39,"U119053",121.53783,25.02108,"U119086",121.53928,25.0180400025
18,"U119053",121.53783,25.02108,"U119087",121.54031,25.0169000025
3,"U119053",121.53783,25.02108,"U119088",121.54347,25.0199500025
3,"U119053",121.53783,25.02108,"U119089",121.54242,25.0179100025
605,"U119053",121.53783,25.02108,"U119090",121.53591,25.0211200025
85,"U119054",121.5404,25.01941,"U119055",121.53585,25.0179300025
8,"U119054",121.5404,25.01941,"U119056",121.53535,25.0162700025
11,"U119054",121.5404,25.01941,"U119057",121.53718,25.0166600025
24,"U119054",121.5404,25.01941,"U119058",121.53583,25.0198000025
11,"U119054",121.5404,25.01941,"U119059",121.53791,25.0159500025
16,"U119054",121.5404,25.01941,"U119060",121.53786,25.0156600025
6,"U119054",121.5404,25.01941,"U119061",121.53786,25.0151100025
7,"U119054",121.5404,25.01941,"U119063",121.53635,25.0160300025
16,"U119054",121.5404,25.01941,"U119064",121.54398,25.0175400025
11,"U119054",121.5404,25.01941,"U119065",121.53574,25.0169900025
4,"U119054",121.5404,25.01941,"U119066",121.53633,25.0215700025
494,"U119054",121.5404,25.01941,"U119067",121.54145,25.0205300025
558,"U119054",121.5404,25.01941,"U119068",121.54175,25.0198700025
36,"U119054",121.5404,25.01941,"U119069",121.53906,25.0207400025
13,"U119054",121.5404,25.01941,"U119070",121.53583,25.0156100025
259,"U119054",121.5404,25.01941,"U119071",121.53992,25.0203600025
76,"U119054",121.5404,25.01941,"U119072",121.53868,25.0188100025
1,"U119054",121.5404,25.01941,"U119074",121.53825,25.0154800025
251,"U119054",121.5404,25.01941,"U119075",121.53995,25.0176100025
222,"U119054",121.5404,25.01941,"U119076",121.54195,25.0192200025
54,"U119054",121.5404,25.01941,"U119077",121.536,25.0189000025
14,"U119054",121.5404,25.01941,"U119078",121.53888,25.0170400025
8,"U119054",121.5404,25.01941,"U119079",121.53455,25.0169800025
13,"U119054",121.5404,25.01941,"U119082",121.53781,25.0170300025
232,"U119054",121.5404,25.01941,"U119083",121.53846,25.0196000025
39,"U119054",121.5404,25.01941,"U119084",121.54305,25.0190000025
89,"U119054",121.5404,25.01941,"U119085",121.54247,25.0185700025
149,"U119054",121.5404,25.01941,"U119086",121.53928,25.0180400025
62,"U119054",121.5404,25.01941,"U119087",121.54031,25.0169000025
69,"U119054",121.5404,25.01941,"U119088",121.54347,25.0199500025
41,"U119054",121.5404,25.01941,"U119089",121.54242,25.0179100025
19,"U119054",121.5404,25.01941,"U119090",121.53591,25.0211200025
5,"U119054",121.5404,25.01941,"U119091",121.54469,25.0181600025
267,"U119055",121.53585,25.01793,"U119056",121.53535,25.0162700025
387,"U119055",121.53585,25.01793,"U119057",121.53718,25.0166600025
205,"U119055",121.53585,25.01793,"U119058",121.53583,25.0198000025
109,"U119055",121.53585,25.01793,"U119059",121.53791,25.0159500025
133,"U119055",121.53585,25.01793,"U119060",121.53786,25.0156600025
128,"U119055",121.53585,25.01793,"U119061",121.53786,25.0151100025
4,"U119055",121.53585,25.01793,"U119062",121.53798,25.0134500025
107,"U119055",121.53585,25.01793,"U119063",121.53635,25.0160300025
3,"U119055",121.53585,25.01793,"U119064",121.54398,25.0175400025
286,"U119055",121.53585,25.01793,"U119065",121.53574,25.0169900025
17,"U119055",121.53585,25.01793,"U119066",121.53633,25.0215700025
94,"U119055",121.53585,25.01793,"U119067",121.54145,25.0205300025
67,"U119055",121.53585,25.01793,"U119068",121.54175,25.0198700025
59,"U119055",121.53585,25.01793,"U119069",121.53906,25.0207400025
246,"U119055",121.53585,25.01793,"U119070",121.53583,25.0156100025
138,"U119055",121.53585,25.01793,"U119071",121.53992,25.0203600025
87,"U119055",121.53585,25.01793,"U119072",121.53868,25.0188100025
31,"U119055",121.53585,25.01793,"U119074",121.53825,25.0154800025
312,"U119055",121.53585,25.01793,"U119075",121.53995,25.0176100025
29,"U119055",121.53585,25.01793,"U119076",121.54195,25.0192200025
666,"U119055",121.53585,25.01793,"U119077",121.536,25.0189000025
42,"U119055",121.53585,25.01793,"U119078",121.53888,25.0170400025
473,"U119055",121.53585,25.01793,"U119079",121.53455,25.0169800025
28,"U119055",121.53585,25.01793,"U119080",121.53686,25.0153900025
4,"U119055",121.53585,25.01793,"U119081",121.53909,25.0133700025
